주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
166-2-000002,부평공원앞,공영,노외,인천광역시 부평구 부영로 71(산곡동) 일원,인천광역시 부평구 산곡동 478,56,2,미시행,평일+토요일+공휴일,9:00,19:00,9:00,17:00,9:00,17:00,유료,0,0,0,0,0,0,60000,카드,,인천광역시 부평구시설관리공단,032-262-9220,37.491454,126.7159012,2022-04-07,3540000,인천광역시 부평구
166-2-000003,희망천2지구,공영,노외,인천광역시 부평구 경인로818번길 15(부평동) 인근,인천광역시 부평구 부평동 산44-9,32,4,미시행,평일+토요일+공휴일,9:00,19:00,9:00,17:00,9:00,17:00,유료,0,0,0,0,0,0,30000,카드,,인천광역시 부평구시설관리공단,032-262-9220,37.48201366,126.7136039,2022-04-07,3540000,인천광역시 부평구
166-2-000004,갈산역,공영,노외,인천광역시 부평구 부평대로278번길 8(갈산동) 일원,인천광역시 부평구 갈산동 192,136,2,미시행,평일+토요일+공휴일,9:00,19:00,9:00,17:00,9:00,17:00,유료,30,600,15,300,300,0,60000,카드,,인천광역시 부평구시설관리공단,032-262-9220,37.5159563,126.7220297,2022-04-07,3540000,인천광역시 부평구
166-2-000005,부평구청역,공영,노외,인천광역시 부평구 부평대로165번길 62(부평동) 인근,인천광역시 부평구 부평동 52-45,75,2,미시행,평일,9:00,19:00,0:00,0:00,0:00,0:00,유료,30,600,15,300,300,6000,60000,카드,,인천광역시 부평구시설관리공단,032-262-9220,37.50401235,126.7180036,2022-04-07,3540000,인천광역시 부평구
166-2-000006,희망천3지구,공영,노외,인천광역시 부평구 경인로818번길 84-12(부평동) 일원,인천광역시 부평구 부평동 768-281,73,기타,미시행,평일+토요일+공휴일,9:00,19:00,9:00,17:00,9:00,17:00,무료,0,0,,,,,,,,인천광역시 부평구시설관리공단,032-262-9220,37.48076132,126.7173588,2022-04-07,3540000,인천광역시 부평구
166-2-000007,굴포천4차,공영,노외,인천광역시 부평구 부평대로165번길 10(부평동) 인근,인천광역시 부평구 부평동 56-4,212,2,미시행,평일,9:00,19:00,0:00,0:00,0:00,0:00,유료,30,600,15,300,300,6000,60000,카드,,인천광역시 부평구시설관리공단,032-262-9220,37.50591334,126.7202172,2022-04-07,3540000,인천광역시 부평구
166-2-000008,부평시장,공영,노외,인천광역시 부평구 시장로61번길 11(부평동) 일원,인천광역시 부평구 부평동 239-3,184,2,미시행,평일+토요일+공휴일,9:00,19:00,9:00,17:00,9:00,17:00,유료,30,600,15,300,300,0,60000,카드,,인천광역시 부평구시설관리공단,032-262-9220,37.4960046,126.7269891,2022-04-07,3540000,인천광역시 부평구
166-2-000009,부개1차,공영,노외,인천광역시 부평구 부개로 71-14(부개동) 일원,인천광역시 부평구 부개동 496-13,46,2,미시행,평일+토요일,9:00,19:00,9:00,17:00,0:00,0:00,유료,30,600,15,300,300,6000,60000,카드,,인천광역시 부평구시설관리공단,032-262-9220,37.5042709,126.739049,2022-04-07,3540000,인천광역시 부평구
166-2-000010,부개2차,공영,노외,인천광역시 부평구 부개로 61-14(부개동) 일원,인천광역시 부평구 부개동 498-4,49,2,미시행,평일+토요일,9:00,19:00,9:00,17:00,0:00,0:00,유료,30,600,15,300,300,6000,60000,카드,,인천광역시 부평구시설관리공단,032-262-9220,37.50331799,126.7389097,2022-04-07,3540000,인천광역시 부평구
166-2-000011,고니샘,공영,노외,인천광역시 부평구 길주남로 89번길 12-12(부평동) 일원,인천광역시 부평구 부평동 10-766,17,3,미시행,평일+토요일+공휴일,9:00,19:00,9:00,17:00,9:00,17:00,유료,0,0,0,0,0,0,40000,카드,,인천광역시 부평구시설관리공단,032-262-9220,37.50464062,126.7324419,2022-04-07,3540000,인천광역시 부평구
336-1-000001,제1공영주차장(로터리주차장),공영,노상,전라남도 강진군 강진읍 남성리 영랑로 44,전라남도 강진군 강진읍 남성리 164,65,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,전라남도 강진군청,061-430-3945,34.639607,126.7677264,2021-11-25,4920000,전라남도 강진군
336-1-000002,제2공영주차장(시장주차장1),공영,노상,전라남도 강진군 강진읍 동성리 중앙로 150,전라남도 강진군 강진읍 동성리 192-9,78,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,전라남도 강진군청,061-430-3945,34.64108026,126.7726784,2021-11-25,4920000,전라남도 강진군
336-1-000003,제3공영주차장(극장통주차장),공영,노상,전라남도 강진군 강진읍 남성리 55-3,전라남도 강진군 강진읍 남성리 55-3,31,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,전라남도 강진군청,061-430-3945,34.640651,126.7701013,2021-11-25,4920000,전라남도 강진군
336-1-000004,제4공영주차장(냉동공장주차장),공영,노상,전라남도 강진군 강진읍 동성리 237-2,전라남도 강진군 강진읍 동성리 237-2,71,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,전라남도 강진군청,061-430-3945,34.64162346,126.7744302,2021-11-25,4920000,전라남도 강진군
336-1-000005,제5공영주차장(남문주차장),공영,노상,전라남도 강진군 강진읍 남성리 18-11,전라남도 강진군 강진읍 남성리 18-11,33,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,전라남도 강진군청,061-430-3945,34.6391106,126.7701368,2021-11-25,4920000,전라남도 강진군
336-2-000001,제6공영주차장(강진아트홀),공영,노외,전라남도 강진군 강진읍 남성리 보은로3길 79-4,전라남도 강진군 강진읍 남성리 232-2,108,기타,미시행,평일,0:00,23:59,0:00,23:59,0:00,23:59,유료,60,500,30,500,1440,8000,60000,카드+현금,,전라남도 강진군청,061-430-3945,34.64311083,126.7672324,2021-11-25,4920000,전라남도 강진군
336-1-000006,제7공영주차장(시장주차타워),공영,노상,전라남도 강진군 강진읍 동성리 시장길 17-14,전라남도 강진군 강진읍 동성리 187-5,65,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,전라남도 강진군청,061-430-3945,34.64034375,126.7741157,2021-11-25,4920000,전라남도 강진군
336-1-000007,제8공영주차장(시장주차장2),공영,노상,전라남도 강진군 강진읍 동성리 188-16,전라남도 강진군 강진읍 동성리 188-16,40,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,전라남도 강진군청,061-430-3945,34.63993258,126.7725274,2021-11-25,4920000,전라남도 강진군
259-2-000083,상동소방서 앞,공영,노외,강원도 영월군 상동읍 구래로 211,강원도 영월군 상동읍 구래리 103-215번지 926㎡,25,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,37.14515209,128.8413869,2022-06-15,4270000,강원도 영월군
259-2-000084,산1-37 / 약수터,공영,노외,,강원도 영월군 상동읍 구래리 95-59번지 맞은편 다리건너 296㎡,8,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000085,설령약수터,공영,노외,,강원도 영월군 중동면 이목리 산 180-2번지 237㎡,5,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000086,고씨굴,공영,노외,강원도 영월군 김삿갓면 영월동로 1111,"강원도 영월군 김삿갓면 진별리 506-1번지 2,201㎡",75,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,37.13117779,128.5352623,2022-06-15,4270000,강원도 영월군
259-2-000087,고씨굴(강변),공영,노외,,"강원도 영월군 김삿갓면 진별리 498-1번지 11,620㎡",253,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000088,김삿갓계곡 든돌마을,공영,노외,,강원도 영월군 김삿갓면 와석리 606번지 135㎡,10,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000089,보건지소 앞,공영,노외,,강원도 영월군 북면 마차리 1190-15번지 496㎡,10,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000090,삼방빌라 뒤,공영,노외,,강원도 영월군 북면 마차리 1188-43번지 232㎡,4,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000091,연당로 39 (도로변),공영,노외,강원도 영월군 남면 연당로 41,강원도 영월군 남면 연당리 1035-8번지 292㎡,7,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,37.18574821,128.404278,2022-06-15,4270000,강원도 영월군
259-2-000092,조양마을 상가 앞,공영,노외,,강원도 영월군 남면 연당리 939-1번지 872㎡,24,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000093,조양마을길 14-1 앞,공영,노외,,강원도 영월군 남면 연당리 937번지 76㎡,4,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000094,조양마을길 14-8 앞,공영,노외,,강원도 영월군 남면 연당리 937번지 76㎡,6,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000095,조양마을길 29-1 앞,공영,노외,,강원도 영월군 남면 연당리 937번지 81㎡,5,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000096,조양마을길 27-1 옆,공영,노외,,강원도 영월군 남면 연당리 937번지 74㎡,5,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000097,조양마을길 10-5 앞,공영,노외,,강원도 영월군 남면 연당리 937번지 76㎡,5,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000098,조양마을길 35 노인회관 옆,공영,노외,,강원도 영월군 남면 연당리 937번지 54㎡,4,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000099,조양마을길 19 앞,공영,노외,,강원도 영월군 남면 연당리 937번지 80㎡,5,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000100,배일치재 쉼터,공영,노외,,강원도 영월군 남면 북쌍리 산 243-2번지 306㎡,8,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000101,마차중고 가는길,공영,노외,,강원도 영월군 북면 마차리 산 182-1번지 173㎡,5,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000102,마차중고 가는길,공영,노외,,강원도 영월군 북면 마차리 1180-22번지 178㎡,6,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000103,김삿갓박물관 앞,공영,노외,,"강원도 영월군 김삿갓면 와석리 922번지 3,109㎡",56,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000104,노루목상회 옆,공영,노외,강원도 영월군 김삿갓면 김삿갓로 216-3,강원도 영월군 김삿갓면 와석리 921-3번지 807㎡,32,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,37.08145772,128.6019318,2022-06-15,4270000,강원도 영월군
259-2-000105,조선민화박물관 출입구 주차장,공영,노외,,강원도 영월군 김삿갓면 와석리 산 87-1번지 209㎡,5,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000106,구래리 103-13번지 맞은편,공영,노외,,강원도 영월군 상동읍 구래리 103-13번지 333㎡,16,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000107,쌍용역 밑 공영주차장,공영,노외,,강원도 영월군 한반도면 쌍용리 490-1번지,18,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000108,쌍용복지타운 공영주차장,공영,노외,강원도 영월군 한반도면 쌍용로 203-5,강원도 영월군 한반도면 쌍용리 454-12번지 외 7,25,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,37.17770663,128.3268195,2022-06-15,4270000,강원도 영월군
259-2-000109,쌍용중학교 입구 다리 밑 (공영),공영,노외,,강원도 영월군 한반도면 쌍용리 901-5번지,34,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000110,면사무소 아래골목,공영,노외,강원도 영월군 한반도면 신천길 7,강원도 영월군 한반도면 신천리 461-8번지 인근,27,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,37.23615174,128.3276077,2022-06-15,4270000,강원도 영월군
259-2-000111,한반도지형,공영,노외,,강원도 영월군 한반도면 옹정리 산 129-6번지 외 17필지,226,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000112,뗏못체험 주차장,공영,노외,,강원도 영월군 한반도면 옹정리 512번지 외 3,60,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000113,쌍용감리교회 인근,공영,노외,,강원도 영월군 한반도면 쌍용리 450-7번지,30,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000114,주천전통시장 주차장,공영,노외,,"강원도 영월군 주천면 주천리 897-17번지 1,844㎡",45,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000115,금마 독립만세공원,공영,노외,,강원도 영월군 주천면 금마리 산 394-1번지,30,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000116,주천강 둔치,공영,노외,,강원도 영월군 주천면 주천리 1124-3번지 인근,106,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000117,제1공영주차장 (주천농협 뒤),공영,노외,강원도 영월군 주천면 주천로 68,강원도 영월군 주천면 주천리 1137-2번지,36,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,37.26928789,128.2670682,2022-06-15,4270000,강원도 영월군
259-2-000118,제2공영주차장 (형제상회 뒤),공영,노외,,강원도 영월군 주천면 주천리 1266-9번지 외 3개소,17,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
259-2-000119,제3공영주차장,공영,노외,,강원도 영월군 주천면 주천리 897-17번지,20,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,강원도 영월군청,,,,2022-06-15,4270000,강원도 영월군
150-2-000019,성내공영주차장,공영,노외,대구광역시 중구 동인동2가 국채보상로131길 3,대구광역시 중구 동인동2가 6-1,25,1,미시행,평일,8:00,20:00,0:00,0:00,0:00,0:00,유료,30,1000,10,500,3.5,10000,100000,현금,경차+장애인+국가유공자 할인,대구광역시 중구청,053-661-3173,35.87004988,128.601672,2022-06-10,3410000,대구광역시 중구
